source_table,target,target_label,unit,scenario_id,scenario_label,scenario_type,scenario_description,n_meals,n_subjects,mean_baseline_prediction,mean_counterfactual_prediction,mean_delta_pred,median_delta_pred,q25_delta_pred,q75_delta_pred,mean_predicted_reduction,median_predicted_reduction,percent_meals_with_predicted_reduction,mean_relative_reduction_percent,median_relative_reduction_percent,high_risk_n_meals,high_risk_mean_delta_pred,high_risk_mean_predicted_reduction,high_risk_percent_meals_with_predicted_reduction,subject_id,subgroup_variable,subgroup_level
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,30,,3107.4984183555475,3087.876555315435,-19.621863040112217,0.0,,,19.621863040112217,,3.333333333333333,0.5930131847827284,,,,,,29.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,32,,4126.753476652459,4108.051493022746,-18.70198362971177,0.0,,,18.70198362971177,,18.75,-8.754462941369631,,,,,,12.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,29,,4185.640675468967,4185.640675468967,0.0,0.0,,,0.0,,0.0,0.0,,,,,,36.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,29,,3722.48335115484,3722.48335115484,0.0,0.0,,,0.0,,0.0,0.0,,,,,,47.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,36,,4634.461727711662,4635.03856846871,0.5768407570475852,0.0,,,-0.5768407570475852,,22.22222222222222,-5.986247572406589,,,,,,2.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,28,,4282.286463967802,4284.73113221256,2.4446682447578985,0.0,,,-2.4446682447578985,,3.571428571428571,-6.274618290590596,,,,,,46.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,26,,5219.558587822961,5223.164824023999,3.6062362010382,0.0,,,-3.6062362010382,,7.6923076923076925,-3.1841515256243484,,,,,,30.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,22,,2811.713576920933,2832.468132814484,20.754555893550663,0.0,,,-20.754555893550663,,4.545454545454546,-0.6288476599396138,,,,,,42.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,48,,4529.462159244893,4580.907835572707,51.44567632781351,0.0,,,-51.44567632781351,,6.25,-1.568027216054551,,,,,,41.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,49,,1234.3013269182518,1294.185317980331,59.88399106207941,0.0,,,-59.88399106207941,,12.244897959183673,-19.21785091744002,,,,,,34.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,39,,2599.199318440881,2671.6872628038186,72.48794436293844,0.0,,,-72.48794436293844,,10.256410256410255,-28.750616603892688,,,,,,18.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,25,,4737.377279443263,4829.76849270249,92.3912132592268,0.0,,,-92.3912132592268,,8.0,-7.358137700001027,,,,,,35.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,42,,3086.4595491231253,3186.117796220426,99.65824709729984,0.0,,,-99.65824709729984,,4.761904761904762,-75.39871559170145,,,,,,44.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,39,,1287.3417226894755,1415.175251489764,127.83352880028856,0.0,,,-127.83352880028856,,0.0,-81.67743590409471,,,,,,13.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,32,,3254.157064116015,3392.5976858301246,138.44062171410903,0.0,,,-138.44062171410903,,9.375,-13.279447523251491,,,,,,26.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,31,,4550.766248566799,4694.7697304661015,144.00348189930287,0.0,,,-144.00348189930287,,9.67741935483871,-11.749528134957629,,,,,,33.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,41,,1962.807844041891,2107.400020172369,144.59217613047755,0.0,,,-144.59217613047755,,4.878048780487805,-8.345028736239055,,,,,,22.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,39,,2813.817307782273,2962.2477707325274,148.43046295025457,0.0,,,-148.43046295025457,,0.0,-30.402669067317767,,,,,,11.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,45,,2168.640920601013,2317.7375527751424,149.09663217412938,0.0,,,-149.09663217412938,,2.2222222222222223,-17.804266977807334,,,,,,10.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,47,,1618.3694804738288,1776.4942701036,158.1247896297716,0.0,,,-158.1247896297716,,8.51063829787234,-96.64609794837654,,,,,,19.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,17,,2126.205483912342,2285.0220778040007,158.81659389165884,0.0,,,-158.81659389165884,,5.88235294117647,-7.889593012240359,,,,,,7.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,26,,6566.3637242366,6752.168264312772,185.8045400761727,0.0,,,-185.8045400761727,,3.8461538461538463,-6.650779998998147,,,,,,49.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,35,,3677.116456585147,3915.804755389495,238.68829880434973,0.0,,,-238.68829880434973,,2.857142857142857,-17.389693867494284,,,,,,3.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,41,,843.8678107924459,1097.2616448243955,253.39383403195,0.0,,,-253.39383403195,,0.0,-94.20903096589102,,,,,,9.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,30,,4324.016797961293,4589.151666151348,265.1348681900551,0.0,,,-265.1348681900551,,3.333333333333333,-5.588850240252433,,,,,,8.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,38,,2964.516659985833,3242.5376425327763,278.0209825469431,0.0,,,-278.0209825469431,,7.894736842105263,-220.8736397659732,,,,,,21.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,42,,1098.3096677604703,1391.1999930155998,292.89032525512954,0.0,,,-292.89032525512954,,0.0,-36.01250059445206,,,,,,1.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,30,,4292.843091063491,4599.544093711471,306.7010026479806,0.0,,,-306.7010026479806,,3.333333333333333,-21.095813149580906,,,,,,45.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,39,,3306.5997257824147,3613.4694884838127,306.86976270139866,0.0,,,-306.86976270139866,,0.0,-19.183771159447858,,,,,,14.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,35,,2330.7837309014744,2643.445185136727,312.66145423525273,0.0,,,-312.66145423525273,,0.0,-52.24536245054466,,,,,,48.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,46,,1675.6976722462582,2003.3854489419864,327.6877766957282,0.0,,,-327.6877766957282,,0.0,-73.17752274893556,,,,,,5.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,61,,1995.3295368157592,2348.2704173942907,352.9408805785317,0.0,,,-352.9408805785317,,0.0,-45.35633552095956,,,,,,4.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,35,,2390.065680892263,2746.46031993604,356.39463904377624,0.0,,,-356.39463904377624,,5.714285714285714,-42.66060480783983,,,,,,27.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,54,,1383.944327366242,1740.7100485592262,356.7657211929836,0.0,,,-356.7657211929836,,0.0,-54.21732891119307,,,,,,31.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,38,,1925.059077286818,2375.5420324501906,450.4829551633723,0.0,,,-450.4829551633723,,0.0,-51.18075010212797,,,,,,6.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,51,,1415.311950780559,1904.4302425330588,489.1182917524998,0.0,,,-489.1182917524998,,0.0,-65.41692055972528,,,,,,15.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,47,,1822.743920084788,2330.214620110864,507.4707000260759,0.0,,,-507.4707000260759,,0.0,-67.9717885791404,,,,,,17.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,26,,98.40052741889424,91.563430397481,-6.8370970214132445,-2.862881228764877,,,6.8370970214132445,,61.53846153846154,5.787287115811268,,,,,,49.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,29,,63.99247175749647,58.048847839741576,-5.943623917754875,-2.730886445514728,,,5.943623917754875,,75.86206896551724,12.335505023570512,,,,,,47.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,28,,71.93791297660903,66.2416975983248,-5.696215378284224,-1.9074451709860265,,,5.696215378284224,,71.42857142857143,4.000883346119235,,,,,,45.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,28,,71.74077507571789,66.31290309316044,-5.427871982557447,-1.5457523759289131,,,5.427871982557447,,75.0,6.368478745402,,,,,,46.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,26,,77.2856709947242,72.80226458712325,-4.483406407600952,-0.0886841049291433,,,4.483406407600952,,50.0,5.201691719258819,,,,,,35.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,35,,38.89290356255139,34.550324486941115,-4.342579075610268,-3.3249550127943195,,,4.342579075610268,,80.0,10.067900901563268,,,,,,27.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,32,,58.669486568382894,54.42798227540411,-4.241504292978782,-2.840814721090476,,,4.241504292978782,,78.125,6.527136554157228,,,,,,26.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,35,,64.3277098584655,60.432168299632266,-3.895541558833227,-1.2917891236752226,,,3.895541558833227,,68.57142857142857,3.654224491772592,,,,,,3.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,30,,71.17183602440348,67.28297456732406,-3.888861457079405,-1.6275327008036982,,,3.888861457079405,,90.0,4.953593710436583,,,,,,8.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,39,,47.099283592619535,43.34835036829425,-3.7509332243253097,-2.170837833188357,,,3.7509332243253097,,76.92307692307693,7.62538660048906,,,,,,11.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,35,,46.54907681948959,42.97651604338778,-3.57256077610181,-2.6717809680266527,,,3.57256077610181,,80.0,5.616611962021895,,,,,,48.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,28,,65.9538759430258,62.42294131099692,-3.530934632028882,-0.3132943235484591,,,3.530934632028882,,60.71428571428571,-9.598646287014526,,,,,,36.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,24,,74.19418834769742,70.68859980442502,-3.5055885432724025,-1.3738073170793434,,,3.5055885432724025,,70.83333333333334,3.765350380061484,,,,,,39.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,32,,70.55509452162116,67.20978225987449,-3.3453122617466686,-1.298696322040712,,,3.3453122617466686,,75.0,-3.5708217673383924,,,,,,12.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,39,,40.41447097780226,37.16098898141064,-3.25348199639162,-2.3637762939100284,,,3.25348199639162,,82.05128205128204,-0.6502487933592205,,,,,,13.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,47,,61.60514722247733,58.36168776036348,-3.243459462113862,-1.0472496382982044,,,3.243459462113862,,68.08510638297872,-1461.6064976687992,,,,,,41.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,36,,69.7937947989269,66.94643654871112,-2.8473582502157746,-1.307054885109828,,,2.8473582502157746,,61.11111111111112,3.417416167134689,,,,,,2.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,47,,31.287382086019964,28.49343427092327,-2.7939478150967028,-0.7490802678728699,,,2.7939478150967028,,74.46808510638297,9.794769438522849,,,,,,17.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,45,,41.27072705449386,38.48999505644685,-2.7807319980470235,-1.2474246592272635,,,2.7807319980470235,,75.55555555555556,5.352547023251606,,,,,,10.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,38,,33.18852216306762,30.58114149859721,-2.607380664470413,-1.3921041191985155,,,2.607380664470413,,76.31578947368422,1.533024147036156,,,,,,6.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,60,,35.41400874399991,32.85504199157861,-2.558966752421299,-1.369584876757667,,,2.558966752421299,,81.66666666666667,5.208337447951564,,,,,,4.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,17,,37.01125830355779,34.63532567230518,-2.3759326312526103,-0.9729945602147296,,,2.3759326312526103,,64.70588235294117,15.284384768160496,,,,,,7.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,51,,28.476383069918768,26.10593766675729,-2.370445403161473,-0.7327432805670284,,,2.370445403161473,,72.54901960784314,3.8039232719796336,,,,,,15.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,39,,55.109770818722296,52.85281453265701,-2.2569562860652783,-0.7210380231897986,,,2.2569562860652783,,61.53846153846154,5.2368470001671446,,,,,,14.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,45,,47.07281200448961,44.86926113789559,-2.203550866594031,-0.3725192644178072,,,2.203550866594031,,60.0,0.2241843796408199,,,,,,5.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,42,,49.82676126318477,47.74056264622185,-2.0861986169629123,-0.4764422946100239,,,2.0861986169629123,,64.28571428571429,2.199803681671563,,,,,,44.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,47,,30.42726097812766,28.3877604575115,-2.039500520616155,-0.2521113000811699,,,2.039500520616155,,55.319148936170215,1.9986762310953368,,,,,,19.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,21,,51.145256110212735,49.19471500316637,-1.9505411070463603,-0.982136145514346,,,1.9505411070463603,,57.14285714285714,0.7667147121053148,,,,,,42.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,30,,55.1188153814534,53.18640344600147,-1.932411935451952,-1.2091710248824905,,,1.932411935451952,,63.33333333333333,1.6854376275408436,,,,,,29.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,39,,44.52721113614138,42.8335803934087,-1.6936307427326618,-1.166833710268712,,,1.6936307427326618,,64.1025641025641,7.020420665854865,,,,,,18.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,42,,25.28138650616652,23.59956274009584,-1.681823766070672,-0.6447396054145829,,,1.681823766070672,,71.42857142857143,5.518298163572398,,,,,,1.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,49,,24.370543952080386,22.81271913145752,-1.5578248206228695,-0.4027861148445169,,,1.5578248206228695,,61.224489795918366,6.788655182586709,,,,,,34.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,30,,72.61292549345701,71.24319002171241,-1.3697354717446455,0.0,,,1.3697354717446455,,46.66666666666666,-16.568719335306415,,,,,,33.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,23,,78.47252536909238,77.15492555587986,-1.3175998132125395,0.0,,,1.3175998132125395,,39.130434782608695,-2.3296581561938816,,,,,,30.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,37,,53.18809359382502,51.90529757720407,-1.2827960166209629,-0.4797858396321572,,,1.2827960166209629,,62.16216216216216,1.2073617254367208,,,,,,21.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,54,,26.1882065379624,25.232306829131268,-0.9558997088311206,-0.0535438804821843,,,0.9558997088311206,,53.70370370370371,-0.3849752809590142,,,,,,31.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,41,,40.4546027741074,39.73826642215506,-0.7163363519523409,0.0,,,0.7163363519523409,,43.90243902439025,0.927807969047595,,,,,,22.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,41,,79.19209158543406,78.6602379036415,-0.531853681792557,0.0,,,0.531853681792557,,39.02439024390244,0.3113033162382566,,,,,,23.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,41,,66.02800425163284,65.55686578810099,-0.4711384635318409,0.0,,,0.4711384635318409,,46.34146341463415,-0.1400384230912841,,,,,,20.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S1_carb_minus_20_energy_reduced,"Carb -20%, energy reduced",,,40,,26.828329347412627,26.8610034787722,0.0326741313595617,-0.0795133706612949,,,-0.0326741313595617,,55.00000000000001,-2.065088211054013,,,,,,9.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,26,,98.40052741889424,89.11019760133394,-9.290329817560302,-7.026571095655484,,,9.290329817560302,,76.92307692307693,7.29621601713925,,,,,,49.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,30,,71.17183602440348,62.04717328287644,-9.12466274152703,-8.226142673851662,,,9.12466274152703,,90.0,11.370615195118171,,,,,,8.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,35,,64.3277098584655,55.25598040230293,-9.071729456162558,-4.446015117129605,,,9.071729456162558,,77.14285714285715,9.109602349913368,,,,,,3.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,28,,71.93791297660903,63.0555881002336,-8.882324876375408,-6.864266270104515,,,8.882324876375408,,82.14285714285714,8.604698332441373,,,,,,45.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,35,,38.89290356255139,30.66668217767685,-8.226221384874524,-5.690239664195801,,,8.226221384874524,,80.0,21.41430700136615,,,,,,27.0,,
counter_subject,peak_delta_2h,2-h peak glucose excursion,mg/dL,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,29,,63.99247175749647,56.02443548840413,-7.968036269092335,-6.134713433332911,,,7.968036269092335,,86.20689655172413,20.3183572423776,,,,,,47.0,,
