chemical_label,GeneSymbol,GeneID,mechanism_panel,n_interactions,n_pubmed_total,organisms,interaction_directions,example_interactions,pubmed_ids
Diethylhexyl Phthalate,SOX9,6662,Other CTD gene,4,7,Mus musculus; Rattus norvegicus,decrease / inhibition; other / unspecified,Diethylhexyl Phthalate results in decreased expression of SOX9 mRNA | Diethylhexyl Phthalate results in decreased expression of SOX9 protein | [diethyl phthalate co-treated with Diethylhexyl Phthalate co-treated with diisononyl phthalate co-treated with Dibutyl Phthalate co-treated with diisobutyl phthalate co-treated with butylbenzyl phthalate] affects the expression of SOX9 mRNA,26219507|27060630|34319233|32235866|39150890|26472102
Diethylhexyl Phthalate,THBS1,7057,Other CTD gene,4,7,Homo sapiens; Macaca mulatta; Mus musculus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in increased expression of THBS1 mRNA | Diethylhexyl Phthalate results in decreased expression of THBS1 mRNA | [Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased expression of THBS1 mRNA,31163220|27614199|38730545|33234378|33754040|34319233|35716406
Diethylhexyl Phthalate,UCP2,7351,Mitochondrial / ER stress,4,7,Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in decreased expression of UCP2 mRNA | Diethylhexyl Phthalate results in increased expression of UCP2 mRNA | [Diethylhexyl Phthalate co-treated with Dietary Fats] results in increased expression of UCP2 mRNA,19245819|34319233|35550907|33754040|33166671|21673306|25280772
Diethylhexyl Phthalate,LPCAT3,10162,Other CTD gene,3,7,Mus musculus,increase / activation,Apigenin inhibits the reaction [Diethylhexyl Phthalate results in increased expression of LPCAT3 mRNA] | Diethylhexyl Phthalate results in increased expression of LPCAT3 mRNA | Diethylhexyl Phthalate results in increased expression of LPCAT3 protein,35500696|33754040|36438553|36696656|38050670
Diethylhexyl Phthalate,TPO,7173,Other CTD gene,3,7,Rattus norvegicus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in decreased expression of TPO mRNA | Diethylhexyl Phthalate results in increased expression of TPO mRNA | Diethylhexyl Phthalate results in increased expression of TPO protein,36714560|28054989|30716676|33649816
Diethylhexyl Phthalate,ABCG2,9429,Other CTD gene,6,6,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation,[dimethyl phthalate co-treated with diethyl phthalate co-treated with Dibutyl Phthalate co-treated with butylbenzyl phthalate co-treated with Diethylhexyl Phthalate] results in increased expression of ABCG2 mRNA | Diethylhexyl Phthalate results in increased expression of ABCG2 mRNA | PPARA protein promotes the reaction [Diethylhexyl Phthalate results in increased expression of ABCG2 mRNA],35739735|19850644|26316063|31199487
Diethylhexyl Phthalate,ACSL1,2180,Other CTD gene,6,6,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in decreased expression of ACSL1 protein | Diethylhexyl Phthalate results in increased expression of ACSL1 mRNA | Diethylhexyl Phthalate results in decreased expression of ACSL1 mRNA,31163220|38199361|32325186|22672789
Diethylhexyl Phthalate,ADAMTS1,9510,Other CTD gene,6,6,Homo sapiens; Mus musculus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate results in increased expression of ADAMTS1 mRNA | [diethyl phthalate co-treated with Diethylhexyl Phthalate co-treated with Dibutyl Phthalate co-treated with diisononyl phthalate co-treated with diisobutyl phthalate co-treated with butylbenzyl phthalate] affects the reaction [CGA protein affects the expression of ADAMTS1 mRNA] | Diethylhexyl Phthalate results in decreased expression of ADAMTS1 mRNA,31163220|37552060|34319233|35716406|33316053
Diethylhexyl Phthalate,ATM,472,Other CTD gene,6,6,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate inhibits the reaction [Camptothecin results in increased expression of ATM protein modified form] | ESR1 promotes the reaction [Diethylhexyl Phthalate inhibits the reaction [Camptothecin results in increased expression of ATM protein modified form]] | Diethylhexyl Phthalate results in decreased expression of ATM mRNA,30720231|29385306|28115068
Diethylhexyl Phthalate,BCL6,604,Other CTD gene,6,6,Mus musculus,increase / activation; other / unspecified,Diethylhexyl Phthalate promotes the reaction [OVAL protein results in increased expression of BCL6] | Diethylhexyl Phthalate promotes the reaction [Particulate Matter results in increased expression of BCL6 mRNA] | Diethylhexyl Phthalate promotes the reaction [Particulate Matter results in increased expression of BCL6 protein],25093321|36549504|31403359|39150890
Diethylhexyl Phthalate,CCL5,6352,Other CTD gene,6,6,Mus musculus,increase / activation; other / unspecified,"[bisphenol A co-treated with Tetrachlorodibenzodioxin co-treated with 2,4,5,2',4',5'-hexachlorobiphenyl co-treated with Diethylhexyl Phthalate] affects the reaction [[Dietary Fats co-treated with Sucrose] affects the expression of CCL5 mRNA] | [Diethylhexyl Phthalate co-treated with Dietary Fats] results in increased expression of CCL5 mRNA | Diethylhexyl Phthalate promotes the reaction [Dietary Fats results in increased expression of CCL5 mRNA]",25909471|34303773|36583613|37021957
Diethylhexyl Phthalate,G6PC1,2538,Other CTD gene,6,6,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in decreased expression of G6PC1 mRNA | Diethylhexyl Phthalate results in increased expression of G6PC1 mRNA | PPARA gene mutant form inhibits the reaction [Diethylhexyl Phthalate results in increased expression of G6PC1 mRNA],40216312|19245819|30660623|30565266
Diethylhexyl Phthalate,GATA3,2625,Other CTD gene,6,6,Homo sapiens; Mus musculus,decrease / inhibition; increase / activation,"[Diethylhexyl Phthalate co-treated with Asian ginseng] results in decreased expression of GATA3 mRNA | Diethylhexyl Phthalate results in decreased expression of GATA3 mRNA | 6-(4-fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole inhibits the reaction [Diethylhexyl Phthalate results in increased expression of GATA3 protein]",35818422|19382104|28286118
Diethylhexyl Phthalate,GSTK1,373156,Other CTD gene,6,6,Homo sapiens; Macaca mulatta; Mus musculus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in decreased expression of GSTK1 protein | Diethylhexyl Phthalate results in increased expression of GSTK1 mRNA | Diethylhexyl Phthalate results in decreased expression of GSTK1 mRNA,31163220|27614199|34319233|19850644
Diethylhexyl Phthalate,H2AJ,55766,Other CTD gene,6,6,Homo sapiens; Mus musculus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in increased expression of H2AJ mRNA | Diethylhexyl Phthalate results in decreased expression of H2AJ mRNA | Diethylhexyl Phthalate results in increased methylation of H2AJ gene,31163220|19850644|33754040|32864567
Diethylhexyl Phthalate,HSD3B,111785,Other CTD gene,6,6,Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,AKT activator SC79 inhibits the reaction [Diethylhexyl Phthalate results in decreased expression of HSD3B mRNA] | AKT activator SC79 inhibits the reaction [Diethylhexyl Phthalate results in decreased expression of HSD3B protein] | Diethylhexyl Phthalate results in decreased expression of HSD3B mRNA,35259346|40570975
Diethylhexyl Phthalate,LCN2,3934,Other CTD gene,6,6,Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate inhibits the reaction [[Streptozocin co-treated with Dietary Fats] results in increased expression of LCN2 mRNA] | Diethylhexyl Phthalate results in decreased expression of LCN2 mRNA | Diethylhexyl Phthalate results in increased expression of LCN2 mRNA,33484791|34319233|19850644|38954831|31199487
Diethylhexyl Phthalate,LY75,4065,Other CTD gene,6,6,Homo sapiens; Mus musculus,decrease / inhibition; increase / activation,Asian ginseng inhibits the reaction [Diethylhexyl Phthalate results in decreased expression of LY75 mRNA] | [Diethylhexyl Phthalate co-treated with Asian ginseng] results in decreased expression of LY75 mRNA | Diethylhexyl Phthalate results in decreased expression of LY75 mRNA,35818422|21538406|34319233
Diethylhexyl Phthalate,MIR15B,406949,Other CTD gene,6,6,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which affects the expression of MIR15B | [Diethylhexyl Phthalate co-treated with Dibutyl Phthalate co-treated with butylbenzyl phthalate co-treated with 4-nonylphenol co-treated with 4-tert-octylphenol] results in decreased expression of MIR15B | [Diethylhexyl Phthalate co-treated with Dibutyl Phthalate co-treated with butylbenzyl phthalate co-treated with 4-nonylphenol co-treated with 4-tert-octylphenol] results in decreased expression of MIR15B mRNA,30481674|30698749|28611354|32642447|36226823
Diethylhexyl Phthalate,NSG1,27065,Other CTD gene,6,6,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate results in decreased expression of NSG1 mRNA | [Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of NSG1 gene | Diethylhexyl Phthalate results in increased expression of NSG1 mRNA,36774801|33872906|33754040|39150890|23359474|31199487
Diethylhexyl Phthalate,OPA1,4976,Other CTD gene,6,6,Coturnix coturnix; Mus musculus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in decreased expression of OPA1 mRNA | Diethylhexyl Phthalate results in decreased expression of OPA1 protein | Diethylhexyl Phthalate results in increased expression of OPA1 mRNA,35032567|33908429
Diethylhexyl Phthalate,PLIN2,123,Other CTD gene,6,6,Homo sapiens; Mus musculus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate promotes the reaction [Oleic Acid results in increased expression of PLIN2 protein] | Diethylhexyl Phthalate results in decreased expression of PLIN2 mRNA | [Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased expression of PLIN2 mRNA,38092172|35550907|38730545|32325186|39150890
Diethylhexyl Phthalate,PRKN,5071,Other CTD gene,6,6,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in increased expression of PRKN mRNA | Diethylhexyl Phthalate results in increased expression of PRKN protein | Lycopene inhibits the reaction [Diethylhexyl Phthalate results in increased expression of PRKN mRNA],34822940|36583613|25607892
Diethylhexyl Phthalate,SH2D1A,4068,Other CTD gene,6,6,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of SH2D1A mRNA | Diethylhexyl Phthalate results in increased expression of SH2D1A protein | [OVAL protein co-treated with Diethylhexyl Phthalate] results in increased expression of SH2D1A mRNA,31403359
Diethylhexyl Phthalate,STAT1,6772,Other CTD gene,6,6,Pimephales promelas; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,[bisphenol A co-treated with 4-nonylphenol co-treated with Diethylhexyl Phthalate] affects the expression of STAT1 mRNA | Diethylhexyl Phthalate affects the expression of STAT1 mRNA | [Diethylhexyl Phthalate co-treated with Dietary Fats] affects the expression of STAT1 mRNA,30619083|31262386|26188368
Diethylhexyl Phthalate,TH,7054,Other CTD gene,6,6,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of TH gene | [bisphenol A co-treated with Diethylhexyl Phthalate] inhibits the reaction [Tetrachlorodibenzodioxin results in decreased expression of TH protein] | [bisphenol A co-treated with Tetrachlorodibenzodioxin] inhibits the reaction [Diethylhexyl Phthalate results in decreased expression of TH protein],33872906|19481886|29982774
Diethylhexyl Phthalate,XBP1,7494,Mitochondrial / ER stress,6,6,Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate results in decreased expression of XBP1 mRNA | Diethylhexyl Phthalate results in increased expression of XBP1 mRNA | Diethylhexyl Phthalate results in increased expression of XBP1 protein,35550907|36583613|37692514
Diethylhexyl Phthalate,ACOT2,10965,Other CTD gene,5,6,Mus musculus,decrease / inhibition; increase / activation,[Dibutyl Phthalate co-treated with Diethylhexyl Phthalate co-treated with butylbenzyl phthalate] results in decreased expression of ACOT2 protein | Diethylhexyl Phthalate results in decreased expression of ACOT2 mRNA | Diethylhexyl Phthalate results in increased expression of ACOT2 mRNA,38995844|35550907|19850644|30284816|28433925
Diethylhexyl Phthalate,BHMT,635,Other CTD gene,5,6,Homo sapiens; Mus musculus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate results in decreased expression of BHMT mRNA | Diethylhexyl Phthalate results in increased expression of BHMT mRNA | Diethylhexyl Phthalate results in increased expression of BHMT protein,31163220|34319233|34600010|36356568|39150890
Diethylhexyl Phthalate,DIO2,1734,Other CTD gene,5,6,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in decreased expression of DIO2 mRNA | Diethylhexyl Phthalate results in decreased expression of DIO2 protein | Diethylhexyl Phthalate results in increased expression of DIO2 mRNA,32201330|35354077|30716676|33649816
Diethylhexyl Phthalate,EBP,10682,Other CTD gene,5,6,Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,"Diethylhexyl Phthalate results in decreased expression of EBP mRNA | Diethylhexyl Phthalate results in increased expression of EBP mRNA | [Tetrachlorodibenzodioxin co-treated with 2,4,5,2',4',5'-hexachlorobiphenyl co-treated with Diethylhexyl Phthalate co-treated with bisphenol A] results in decreased expression of EBP mRNA",34319233|33162236|28433925|40570975|26472102|33983380
Diethylhexyl Phthalate,FABP1,2168,Other CTD gene,5,6,Gadus morhua; Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation,[Ethinyl Estradiol co-treated with Chlorpyrifos co-treated with Diethylhexyl Phthalate co-treated with perfluorooctanoic acid] results in increased expression of FABP1 mRNA | Diethylhexyl Phthalate inhibits the reaction [Oleic Acid results in decreased expression of FABP1 mRNA] | Diethylhexyl Phthalate results in increased expression of FABP1 mRNA,27388235|38092172|19245819|20123618|29945229
Diethylhexyl Phthalate,INHA,3623,Other CTD gene,5,6,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate results in increased expression of INHA mRNA | Diethylhexyl Phthalate results in decreased expression of INHA mRNA | [dicyclohexyl phthalate co-treated with Diethylhexyl Phthalate co-treated with Dibutyl Phthalate co-treated with butylbenzyl phthalate co-treated with diisobutyl phthalate] affects the expression of INHA mRNA,31163220|32619501|33754040|40570975|26472102|33983380
