ChemicalName,ChemicalID,CasRN,GeneSymbol,GeneID,GeneForms,Organism,OrganismID,Interaction,InteractionActions,PubMedIDs
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,CCL2,6347,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate results in decreased expression of CCL2 mRNA,decreases^expression,32015430
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,CCNL1,57018,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of CCNL1 mRNA,affects^expression,34478338
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,CD68,968,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate results in decreased expression of CD68 mRNA,decreases^expression,32015430
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,CLK1,1195,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of CLK1 mRNA,affects^expression,34478338
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,CRP,1401,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate results in decreased expression of CRP mRNA,decreases^expression,32015430
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,CRP,1401,protein,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate results in decreased expression of CRP protein,decreases^expression,21349512
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,CYP2C19,1557,protein,Homo sapiens,9606,[CYP2C19 protein results in increased metabolism of mono-(2-ethylhexyl)phthalate] which results in increased chemical synthesis of mono(2-ethyl-5-oxohexyl)phthalate,increases^chemical synthesis|increases^metabolic processing,22186153
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,CYP2C9,1559,protein,Homo sapiens,9606,[CYP2C9 protein polymorphism results in increased metabolism of mono-(2-ethylhexyl)phthalate] which results in increased chemical synthesis of mono(2-ethyl-5-oxohexyl)phthalate,increases^chemical synthesis|increases^metabolic processing,23545481
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,CYP2C9,1559,protein,Homo sapiens,9606,[CYP2C9 protein results in increased metabolism of mono-(2-ethylhexyl)phthalate] which results in increased chemical synthesis of mono(2-ethyl-5-oxohexyl)phthalate,increases^chemical synthesis|increases^metabolic processing,22186153
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,CYP3A4,1576,protein,Homo sapiens,9606,[CYP3A4 protein results in increased metabolism of mono-(2-ethylhexyl)phthalate] which results in increased chemical synthesis of mono(2-ethyl-5-oxohexyl)phthalate,increases^chemical synthesis|increases^metabolic processing,23545481
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,DCAKD,79877,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of DCAKD mRNA,affects^cotreatment|affects^expression,37160244
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,ESM1,11082,gene,Homo sapiens,9606,[Phthalic Acids results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in increased methylation of ESM1 gene,increases^abundance|increases^methylation,28556291
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,ESR1,2099,protein,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in increased expression of ESR1 protein,increases^abundance|increases^expression,38042133
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,EXOSC1,51013,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate metabolite co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of EXOSC1 mRNA,affects^cotreatment|affects^expression,38992643
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,FIBIN,387758,gene,Homo sapiens,9606,[Phthalic Acids results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in increased methylation of FIBIN gene,increases^abundance|increases^methylation,28556291
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,FLG,2312,gene,Homo sapiens,9606,[FLG gene polymorphism affects the susceptibility to Diethylhexyl Phthalate] which affects the abundance of mono(2-ethyl-5-oxohexyl)phthalate,affects^abundance|affects^response to substance,24380925
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,GORASP2,26003,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate metabolite co-treated with monoethyl phthalate co-treated with monobutyl phthalate] results in decreased expression of GORASP2 mRNA,affects^cotreatment|decreases^expression,38992643
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,IFI6,2537,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of IFI6 mRNA,affects^cotreatment|affects^expression,37160244
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,IFT140,9742,gene,Homo sapiens,9606,[Phthalic Acids results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in increased methylation of IFT140 gene,increases^abundance|increases^methylation,28556291
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,IGF2,3481,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in decreased methylation of IGF2 gene,decreases^methylation|increases^abundance,27653773
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,IGF2-AS,51214,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of IGF2-AS mRNA,affects^expression,29385630
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,JAK3,3718,mRNA,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in increased expression of JAK3 mRNA,increases^abundance|increases^expression,37093692
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,LENG8,114823,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of LENG8 mRNA,affects^expression,34478338
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,LUC7L3,51747,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of LUC7L3 mRNA,affects^expression,34478338
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,MEG3,55384,gene,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate results in increased methylation of MEG3 gene,increases^methylation,29957030
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,MIRLET7C,406885,,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which affects the expression of MIRLET7C,affects^expression|increases^abundance,30481674
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,MMP1,4312,protein,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate results in increased expression of MMP1 protein,increases^expression,36113809
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,MMP2,4313,protein,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate results in increased expression of MMP2 protein,increases^expression,36113809
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,MUC20-OT1,111753249,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of MUC20-OT1 mRNA,affects^expression,34478338
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,NEAT1,283131,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of NEAT1 mRNA,affects^expression,34478338
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,NEFL,4747,protein,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in increased expression of NEFL protein,increases^abundance|increases^expression,37097562
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,NKX2-1,7080,mRNA,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in increased expression of NKX2-1 mRNA,increases^abundance|increases^expression,34708313
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,NPIPB4,440345,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of NPIPB4 mRNA,affects^expression,34478338
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,PFAS,5198,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of PFAS mRNA,affects^cotreatment|affects^expression,37160244
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,PPARA,5465,protein,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate results in increased activity of PPARA protein,increases^activity,28571686|39341470
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,PPARG,5468,promoter,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in decreased methylation of PPARG promoter,decreases^methylation|increases^abundance,37093692
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,PPARG,5468,mRNA,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in increased expression of PPARG mRNA,increases^abundance|increases^expression,37093692
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,PPARG,5468,protein,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate binds to and affects the folding of and results in increased activity of PPARG protein,affects^binding|affects^folding|increases^activity,30085373
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,PSMA3-AS1,379025,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of PSMA3-AS1 mRNA,affects^expression,34478338
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,RBM6,10180,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of RBM6 mRNA,affects^expression,34478338
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,RNR2,4550,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate metabolite co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of RNR2 mRNA,affects^cotreatment|affects^expression,38992643
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,SHBG,6462,protein,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate results in decreased secretion of SHBG protein,decreases^secretion,24945889
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,SON,6651,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of SON mRNA,affects^expression,34478338
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,SPRY4-AS1,101926941,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of SPRY4-AS1 mRNA,affects^cotreatment|affects^expression,37160244
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,SRSF11,9295,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of SRSF11 mRNA,affects^expression,34478338
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,STAT5B,6777,promoter,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in decreased methylation of STAT5B promoter,decreases^methylation|increases^abundance,37093692
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,STAT5B,6777,mRNA,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in increased expression of STAT5B mRNA,increases^abundance|increases^expression,37093692
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,SVIL-AS1,102724316,gene,Homo sapiens,9606,[Phthalic Acids results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in increased methylation of SVIL-AS1 gene,increases^abundance|increases^methylation,28556291
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,TCF21,6943,gene,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate results in increased methylation of TCF21 gene,increases^methylation,35032864
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,TIAM2,26230,gene,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate results in increased methylation of TIAM2 gene,increases^methylation,35032864
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,TMEM204,79652,gene,Homo sapiens,9606,[Phthalic Acids results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in increased methylation of TMEM204 gene,increases^abundance|increases^methylation,28556291
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,TP53I13,90313,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate metabolite co-treated with monoethyl phthalate co-treated with monobutyl phthalate] results in decreased expression of TP53I13 mRNA,affects^cotreatment|decreases^expression,38992643
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,TSHB,7252,protein,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in decreased secretion of TSHB protein,decreases^secretion|increases^abundance,29734584
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,TUBGCP6,85378,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of TUBGCP6 mRNA,affects^expression,34478338
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,AAMDC,28971,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of AAMDC mRNA,decreases^expression,36314267
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,ABCA1,19,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of ABCA1 mRNA,increases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,ABCA9,10350,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of ABCA9 mRNA,decreases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,ABHD5,51099,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of ABHD5 mRNA,increases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,ABHD6,57406,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of ABHD6 mRNA,increases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,ABLIM2,84448,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of ABLIM2 mRNA,increases^expression,36314267
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,ABTB2,25841,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of ABTB2 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,ACAA1,30,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of ACAA1 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,ACACA,31,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate affects the expression of ACACA mRNA,affects^expression,31004931
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,ACACA,31,protein,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate affects the expression of ACACA protein,affects^expression,31004931
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,ACACA,31,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of ACACA mRNA,decreases^expression,22205965
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,ACACB,32,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of ACACB mRNA,increases^expression,22017230
