ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DirectEvidence,InferenceGeneSymbol,InferenceScore,OmimIDs,PubMedIDs,metabolic_relevance_flag
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Usher syndrome, type 1F",MESH:C536489,,PCDH15,4.67,602083,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Dysplasia,MESH:D002578,,POU4F1,3.69,,20190800,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,CASP8,17.52,,17450141,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,CCND1,17.52,,26432044,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,CTNNB1,17.52,,25061499,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,EGFR,17.52,,18703609|20859196|21329967,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,FGFR3,17.52,603956,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,HES1,17.52,,25061499,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,HOTAIR,17.52,,29572071,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,MIR501,17.52,,29477382,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,MTOR,17.52,,18058806,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,MYC,17.52,,26432044,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,NOTCH1,17.52,,25061499,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,NOTCH2,17.52,,25061499,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,POU4F1,17.52,,21928122,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,RARB,17.52,,17961338,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,STAT3,17.52,,25061499,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,TERT,17.52,,19151717,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,VEGFA,17.52,,26432044,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Cervical Neoplasms,MESH:D002583,,WNT5A,17.52,,25061499,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Diseases,MESH:D014591,,CGA,3.51,,20146381,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Neoplasms,MESH:D014594,,CDKN1B,2.46,,16391232,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Neoplasms,MESH:D014594,,HOXB9,2.46,,27182052,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uterine Neoplasms,MESH:D014594,,SMAD3,2.46,,22228119,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uveal Melanoma,MESH:D000098943,,JMJD6,3.37,,30619488,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uveitis,MESH:D014605,,HSPA9,2.66,,21850155,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uveitis,MESH:D014605,,SOD2,2.66,,19578012|21850155,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uveomeningoencephalitic Syndrome,MESH:D014607,,IFNA2,3.49,,14633182|15951019|20172621|20177954,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,VACTERL Association With Hydrocephalus,MESH:C564751,,PTEN,3.51,,11748304,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vacuolar Neuromyopathy,MESH:C566617,,PLIN4,4.40,601846,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vaginal Neoplasms,MESH:D014625,,IL2,2.67,,15577323,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Varicose Veins,MESH:D014648,,DPT,5.14,,17643059,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Varicose Veins,MESH:D014648,,TIMP1,5.14,,17643059,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Calcification,MESH:D061205,,CTNNB1,2.56,,23223575,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Diseases,MESH:D014652,,ADM2,3.25,,19910445,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Diseases,MESH:D014652,,AGT,3.25,,29706566,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Diseases,MESH:D014652,,AHR,3.25,,25482063,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Diseases,MESH:D014652,,ALDH2,3.25,,18596060,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Diseases,MESH:D014652,,EPO,3.25,,25013951,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Diseases,MESH:D014652,,FGF21,3.25,,29706566,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Diseases,MESH:D014652,,MYLK,3.25,,18511912,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Diseases,MESH:D014652,,SLC12A3,3.25,,23348737,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Diseases,MESH:D014652,,SOD2,3.25,,18596060,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Diseases,MESH:D014652,,TIMP1,3.25,,17569694,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Diseases,MESH:D014652,,TNF,3.25,,14965870,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Remodeling,MESH:D066253,,ACVRL1,3.62,,26540443,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Remodeling,MESH:D066253,,AGT,3.62,,25259750|27678262,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Remodeling,MESH:D066253,,GATA2,3.62,,28569748,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular Remodeling,MESH:D066253,,GJA1,3.62,,36720419,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular System Injuries,MESH:D057772,,AGTR1A,5.08,,16982965,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular System Injuries,MESH:D057772,,HMOX1,5.08,,19234301,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular System Injuries,MESH:D057772,,NFE2L2,5.08,,19234301,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular System Injuries,MESH:D057772,,S1PR1,5.08,,29609002,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vascular System Injuries,MESH:D057772,,TNF,5.08,,19234301,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vasculitis,MESH:D014657,,CBL,2.81,,20694012,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vasculitis,MESH:D014657,,GATA2,2.81,,28569748,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vasculitis,MESH:D014657,,NFKBIA,2.81,,28569748,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Vasospasm, Intracranial",MESH:D020301,,PLAT,2.44,,19057314|29651748,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Vasospasm, Intracranial",MESH:D020301,,S100A6,2.44,,12186470,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Vasospasm, Intracranial",MESH:D020301,,S100B,2.44,,12186470,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,VATER association,MESH:C536534,,PCSK5,4.03,,18519639,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Venous Thromboembolism,MESH:D054556,,PLAT,2.47,,16167916,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Venous Thromboembolism,MESH:D054556,,TNF,2.47,,22473048,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Venous Thrombosis,MESH:D020246,,EPO,2.15,,12670338|17547733,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Venous Thrombosis,MESH:D020246,,F3,2.15,,14967414,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Venous Thrombosis,MESH:D020246,,HIF1A,2.15,,36162953,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Venous Thrombosis,MESH:D020246,,PLAT,2.15,,11144008|15557913|19415734,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Venous Thrombosis,MESH:D020246,,PLAU,2.15,,15557913|3161212|3488869|6359570,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Dysfunction,MESH:D018754,,ADORA1,2.09,,15641640,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Dysfunction,MESH:D018754,,ALDH2,2.09,,23500772,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Dysfunction,MESH:D018754,,DMD,2.09,,21273767,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Dysfunction,MESH:D018754,,TNF,2.09,,20626112,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,AGT,6.24,,24688123|29353218|30703374,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,AKT1,6.24,,39477182,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,ATP1A3,6.24,,18418421,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,CTNNB1,6.24,,29394407,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,CXCL12,6.24,,34310909,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,EPHX2,6.24,,19834332,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,FAS,6.24,,11809923,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,IL6,6.24,,16286589,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,INS,6.24,,11872684,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,INS1,6.24,,29682576,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,LEPR,6.24,,35235096|40753433,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,METTL14,6.24,,34648132,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,MFF,6.24,,23867156,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,MIR141,6.24,,34289745,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,NFE2L2,6.24,,29353218|40885409,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,NPPB,6.24,,16689991,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,PIK3CA,6.24,,31025080,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,PLAT,6.24,,8763515,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,SIRT1,6.24,,37030624,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,SIRT6,6.24,,34713381,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,SOD2,6.24,,19293248,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,TLR4,6.24,,27442881,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,TNNT2,6.24,,14618274,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Left",MESH:D018487,,VDAC1,6.24,,25488258,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Ventricular Dysfunction, Right",MESH:D018497,,NPPB,2.95,,16014188|19650993,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Fibrillation,MESH:D014693,,EPO,4.30,,18156309,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Fibrillation,MESH:D014693,,INS,4.30,,5348156,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Fibrillation,MESH:D014693,,PLAU,4.30,,9083243,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Fibrillation,MESH:D014693,,SCN10A,4.30,,20062061,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Outflow Obstruction,MESH:D014694,,INS,2.79,,8660453,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Premature Complexes,MESH:D018879,,NOS3,3.37,,11761419,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,ADRA1A,16.13,,20668454,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,AGT,16.13,,29353218,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,AKT1,16.13,,39477182,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,CTNNB1,16.13,,29394407,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,DSTN,16.13,,29394407,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,LEP,16.13,,38906502,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,MFN2,16.13,,20886221,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,NFE2L2,16.13,,29353218,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,NOS1,16.13,,16344403,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,NPPB,16.13,,29394407,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,ROCK2,16.13,,29394407,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,SIRT6,16.13,,34713381,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,SMAD2,16.13,,16635409,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,SMAD3,16.13,,16635409,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,TBX20,16.13,,29394407,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,TCF7L2,16.13,,29394407,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ventricular Remodeling,MESH:D020257,,TGFB1,16.13,,16635409,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vesico-Ureteral Reflux,MESH:D014718,,TNXB,3.99,615963,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vesicoureteral Reflux 2,MESH:C567053,,ROBO2,4.39,610878,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vestibular Diseases,MESH:D015837,,ESPN,2.78,,15286153,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vestibular Diseases,MESH:D015837,,GSTP1,2.78,,18776599,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vestibular Diseases,MESH:D015837,,NOS3,2.78,,18776599,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Viremia,MESH:D014766,,IFNA2,3.37,,11132533,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Virus Diseases,MESH:D014777,,CD27,5.48,,12031769,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Virus Diseases,MESH:D014777,,CD70,5.48,,12031769,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Virus Diseases,MESH:D014777,,TNFRSF8,5.48,,12031769|9826579,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Virus Diseases,MESH:D014777,,TNFRSF9,5.48,,12031769,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vision Disorders,MESH:D014786,,TTPA,5.59,,10896705,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vitamin A Deficiency,MESH:D014802,,LRAT,10.05,,16174770,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vitamin A Deficiency,MESH:D014802,,PARP1,10.05,,18676402,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vitamin A Deficiency,MESH:D014802,,RBP4,10.05,,16157297,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vitamin A Deficiency,MESH:D014802,,TGM1,10.05,,16146918,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vitamin D Deficiency,MESH:D014808,,VDR,3.04,,9525346,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Vitamin D-Dependent Rickets, Type 2A",MESH:C562794,,VDR,4.03,277440,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vitamin E Deficiency,MESH:D014811,,TTPA,3.78,,11095717,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vitiligo,MESH:D014820,,CASP7,5.07,,22561518,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vitiligo,MESH:D014820,,IL1A,5.07,,28836394,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vitiligo,MESH:D014820,,NFE2L2,5.07,,28836394,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vitiligo,MESH:D014820,,PIK3R1,5.07,,28836394,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vitiligo,MESH:D014820,,TNF,5.07,,28836394,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vomiting,MESH:D014839,,IFNA2,15.54,,8759893|8886046,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vomiting,MESH:D014839,,IFNG,15.54,,3091246,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vomiting,MESH:D014839,,PYY,15.54,,33581213|37286030,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,von Hippel-Lindau Disease,MESH:D006623,,CCND1,3.07,193300,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"von Willebrand Disease, Type 1",MESH:D056725,,VWF,4.18,193400,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"von Willebrand Disease, Type 2",MESH:D056728,,VWF,4.18,613554,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"von Willebrand Disease, Type 3",MESH:D056729,,VWF,4.18,277480,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,VULTO-VAN SILFHOUT-DE VRIES SYNDROME,OMIM:615828,,DEAF1,4.64,615828,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vulvar Lichen Sclerosus,MESH:D007724,,CDKN2A,6.55,,17300232,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Vulvar Lichen Sclerosus,MESH:D007724,,TP53,6.55,,17300232,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Waardenburg Syndrome,MESH:D014849,,PAX3,4.44,148820|193500,18553554,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Waardenburg syndrome type 2,MESH:C536463,,SOX10,4.27,611584,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"WAARDENBURG SYNDROME, TYPE 4A",OMIM:277580,,EDNRB,4.07,277580,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Waardenburg Syndrome, Type 4c",MESH:C567679,,SOX10,4.60,613266,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,WAGR Syndrome,MESH:D017624,,PAX6,3.90,194072,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Waldenstrom Macroglobulinemia,MESH:D008258,,MYD88,2.93,153600,30126942,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Wallerian Degeneration,MESH:D014855,,CCAR2,5.16,,24252177,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Wallerian Degeneration,MESH:D014855,,SIRT1,5.16,,24252177,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Wallerian Degeneration,MESH:D014855,,UBE4B,5.16,,27822499,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Warburg Sjo Fledelius syndrome,MESH:C536681,,RAB18,3.91,614222,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Warfarin Sensitivity,MESH:C567080,,CYP2C9,6.58,,27581200,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Warfarin Sensitivity,MESH:C567080,,NQO1,6.58,,27581200,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,WATSON SYNDROME,OMIM:193520,,NF1,4.30,193520,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,WEBB-DATTANI SYNDROME,OMIM:615926,,ARNT2,4.35,615926,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,marker/mechanism,,,,22953781,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,ACADM,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,ADIPOQ,9.06,,12860835,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,AHR,9.06,,27020609|30813227|31306034|36029422,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,AKR1C2,9.06,,25322899,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,ANXA2,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,CAV1,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,CD36,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,FBLN2,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,FGF1,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,FTO,9.06,,25322899,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,GDF15,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,GH1,9.06,,17372281,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,GNB3,9.06,,16141801,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,GPR55,9.06,,30148676,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,GRB14,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,GSN,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,HYCC2,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,IFNA2,9.06,,31299271,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,KCNMB1,9.06,,27288421,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,LBP,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,LEP,9.06,,15070752|15809509|17502770|19716478|21561152|25086370|27472835|29967158|38906502,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,LEPR,9.06,,15809509|29143802|29988851|36066211|36880193|39059604,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,MAPRE1,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,MAPT,9.06,,29203278,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,MEST,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,MMP2,9.06,,25322899,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,MPRIP,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,NFE2L2,9.06,,35204086,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,NPR3,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,PCYOX1,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,PIK3CA,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,PPARD,9.06,,20176998,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,PYCARD,9.06,,24508291,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,RFNG,9.06,,19030233,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Weight Gain,MESH:D015430,,SCD1,9.06,,21661758,False
