model,outcome,term,estimate,std_error,z,p_value,ci_low,ci_high,n,clusters,r2,fdr
cluster_robust_hierarchical_screen,peak_delta_2h,response_x_carbs,-0.5065204352501982,1.4115289547822132,-0.3588452319976319,0.7197108729006343,-3.273117186623336,2.2600763161229396,1498,40,0.35575782098578124,0.7197108729006342
cluster_robust_hierarchical_screen,peak_delta_2h,response_x_digestibility,1.7366831679191324,0.7501307878600888,2.3151738283845127,0.02060342093215081,0.26642682371335824,3.2069395121249062,1498,40,0.35575782098578124,0.03815448320768668
cluster_robust_hierarchical_screen,peak_delta_2h,baseline_glucose_z,-63.32827512199984,14.227628635430998,-4.451077318977368,8.54405695194778e-06,-91.21442724744459,-35.442122996555085,1498,40,0.35575782098578124,3.5600237299782415e-05
cluster_robust_hierarchical_screen,peak_delta_2h,pre_glucose_mean_30_z,48.88741730004026,15.047766011931127,3.2488156222842797,0.0011588656644483273,19.393795916655254,78.38103868342527,1498,40,0.35575782098578124,0.003049646485390335
cluster_robust_hierarchical_screen,peak_delta_2h,meal_hour_sin,-1.1752437872873287,2.559354454532057,-0.4591953979669479,0.6460938550435618,-6.19157851817016,3.8410909435955025,1498,40,0.35575782098578124,0.6730144323370434
cluster_robust_hierarchical_screen,peak_delta_2h,meal_hour_cos,-1.4967470025766514,1.5430107879200143,-0.9700171990335034,0.33203791924908077,-4.521048146899879,1.5275541417465766,1498,40,0.35575782098578124,0.4331250692051934
cluster_robust_hierarchical_screen,peak_delta_2h,meal_type_Dinner,-15.985620193867602,8.677035976620957,-1.8422904131017308,0.06543268133495843,-32.99261070804468,1.0213703203094742,1498,40,0.35575782098578124,0.10223856458587255
cluster_robust_hierarchical_screen,peak_delta_2h,meal_type_Lunch,-14.474452303994926,5.330466174552829,-2.715419595587094,0.006619184718201504,-24.92216600611847,-4.026738601871383,1498,40,0.35575782098578124,0.0137899681629198
cluster_robust_hierarchical_screen,peak_delta_2h,meal_type_Snack,-33.04606652833046,8.199769918320527,-4.030121193339403,5.574810233260969e-05,-49.1176155682387,-16.97451748842223,1498,40,0.35575782098578124,0.00019910036547360604
cluster_robust_hierarchical_screen,peak_delta_2h,meal_type_Snacks,-25.38831052431221,6.429337030698431,-3.9488224684892947,7.853656777980853e-05,-37.989811104481134,-12.786809944143286,1498,40,0.35575782098578124,0.00024542677431190163
cluster_robust_hierarchical_screen,peak_delta_2h,meal_type_breakfast,19.202058957595746,9.25549909747604,2.0746648835860313,0.038017604121639334,1.0612807265427087,37.34283718864879,1498,40,0.35575782098578124,0.06554759331317127
cluster_robust_hierarchical_screen,peak_delta_2h,meal_type_dinner,-10.476079479914716,7.027069745641881,-1.4908176322587203,0.13600938120119668,-24.249136181372805,3.2969772215433704,1498,40,0.35575782098578124,0.1949736542923943
cluster_robust_hierarchical_screen,peak_delta_2h,meal_type_lunch,-22.175316541856578,5.704352992636869,-3.8874376411278004,0.0001013080024424458,-33.355848407424844,-10.994784676288315,1498,40,0.35575782098578124,0.00029796471306601705
cluster_robust_hierarchical_screen,peak_delta_2h,meal_type_snack,-20.47754040915843,6.671903359960268,-3.0692201766664042,0.002146183547945835,-33.55447099468056,-7.400609823636303,1498,40,0.35575782098578124,0.005109960828442464
cluster_robust_hierarchical_screen,peak_delta_2h,meal_type_snack 1,-42.05343030460133,7.202216343163703,-5.838956829520703,5.252867729794837e-09,-56.169774337202185,-27.93708627200047,1498,40,0.35575782098578124,5.252867729794838e-08
cluster_robust_hierarchical_screen,peak_delta_2h,Gender_M,9.122174796361437,5.474825849685737,1.666203646803681,0.09567285987823654,-1.6084838690226082,19.852833461745483,1498,40,0.35575782098578124,0.14495887860338869
